# Hyperlimit Slow Performer History

Generated by `cargo bench --bench retained_fuzz`. Timings are best-of-five wall-clock probes of deterministic inputs shaped by the registered cargo-fuzz targets.

Latest run sampled 20000 deterministic fuzz cases. This table merges crate-local history by `family + target + input`, keeps each case's worst observed time, and retains the 1000 worst cases.

## Worst Performers

| Rank | Worst Time | Family | Target | Input |
| 961 | 32.168 us | `cargo-fuzz` | `predicate_invariants` | `seed[2184]` |
| 962 | 32.158 us | `cargo-fuzz` | `predicate_invariants` | `seed[847]` |
| 963 | 32.158 us | `cargo-fuzz` | `predicate_invariants` | `seed[1463]` |
| 964 | 32.158 us | `cargo-fuzz` | `predicate_invariants` | `seed[2248]` |
| 965 | 32.158 us | `cargo-fuzz` | `predicate_invariants` | `seed[9421]` |
| 966 | 32.148 us | `cargo-fuzz` | `predicate_invariants` | `seed[565]` |
| 967 | 32.147 us | `cargo-fuzz` | `predicate_invariants` | `seed[1192]` |
| 968 | 32.138 us | `cargo-fuzz` | `predicate_invariants` | `seed[1249]` |
| 969 | 32.138 us | `cargo-fuzz` | `predicate_invariants` | `seed[1335]` |
| 970 | 32.138 us | `cargo-fuzz` | `predicate_invariants` | `seed[2072]` |
| 971 | 32.128 us | `cargo-fuzz` | `predicate_invariants` | `seed[616]` |
| 972 | 32.128 us | `cargo-fuzz` | `predicate_invariants` | `seed[1816]` |
| 973 | 32.127 us | `cargo-fuzz` | `predicate_invariants` | `seed[1656]` |
| 974 | 32.127 us | `cargo-fuzz` | `predicate_invariants` | `seed[9512]` |
| 975 | 32.118 us | `cargo-fuzz` | `predicate_invariants` | `seed[419]` |
| 976 | 32.118 us | `cargo-fuzz` | `predicate_invariants` | `seed[812]` |
| 977 | 32.118 us | `cargo-fuzz` | `predicate_invariants` | `seed[1264]` |
| 978 | 32.118 us | `cargo-fuzz` | `predicate_invariants` | `seed[1269]` |
| 979 | 32.118 us | `cargo-fuzz` | `predicate_invariants` | `seed[2073]` |
| 980 | 32.118 us | `cargo-fuzz` | `predicate_invariants` | `seed[2327]` |
| 981 | 32.117 us | `cargo-fuzz` | `predicate_invariants` | `seed[2092]` |
| 982 | 32.117 us | `cargo-fuzz` | `predicate_invariants` | `seed[8866]` |
| 983 | 32.108 us | `cargo-fuzz` | `predicate_invariants` | `seed[1091]` |
| 984 | 32.107 us | `cargo-fuzz` | `predicate_invariants` | `seed[600]` |
| 985 | 32.098 us | `cargo-fuzz` | `predicate_invariants` | `seed[1086]` |
| 986 | 32.098 us | `cargo-fuzz` | `predicate_invariants` | `seed[1121]` |
| 987 | 32.098 us | `cargo-fuzz` | `predicate_invariants` | `seed[1248]` |
| 988 | 32.098 us | `cargo-fuzz` | `predicate_invariants` | `seed[2109]` |
| 989 | 32.098 us | `cargo-fuzz` | `predicate_invariants` | `seed[2320]` |
| 990 | 32.088 us | `cargo-fuzz` | `predicate_invariants` | `seed[1654]` |
| 991 | 32.088 us | `cargo-fuzz` | `predicate_invariants` | `seed[2271]` |
| 992 | 32.078 us | `cargo-fuzz` | `predicate_invariants` | `seed[1329]` |
| 993 | 32.067 us | `cargo-fuzz` | `predicate_invariants` | `seed[5345]` |
| 994 | 32.058 us | `cargo-fuzz` | `predicate_invariants` | `seed[1544]` |
| 995 | 32.057 us | `cargo-fuzz` | `predicate_invariants` | `seed[1417]` |
| 996 | 32.048 us | `cargo-fuzz` | `predicate_invariants` | `seed[1931]` |
| 997 | 32.048 us | `cargo-fuzz` | `predicate_invariants` | `seed[2224]` |
| 998 | 32.048 us | `cargo-fuzz` | `predicate_invariants` | `seed[4689]` |
| 999 | 32.048 us | `cargo-fuzz` | `predicate_invariants` | `seed[9036]` |
| 1000 | 32.038 us | `cargo-fuzz` | `predicate_invariants` | `seed[640]` |

## Fuzz Target Coverage

Every target registered in `fuzz/Cargo.toml` is listed, including targets whose cases were faster than the global 1,000-case history cutoff.

| Fuzz target | Cases sampled | Worst current time | Cases in history | Cases promoted |
| --- | ---: | ---: | ---: | ---: |
| `hyperreal_representations` | 10000 | 14.869 us | 0 | 0 |
| `predicate_invariants` | 10000 | 45.117 us | 1000 | 100 |

## Retention Policy

- Every registered fuzz target contributes deterministic replay seeds.
- Each refresh releases the fastest promoted case and promotes the worst eligible historical offender.
- `promoted_slow_offenders.txt` is the durable 100-case replay set used for dedicated Criterion rows and the lexicase score.
